x,y,z
0.0,0.0,0.0
1.0,0.067,0.0
2.0,0.133,0.0
3.0,0.2,0.0
4.0,0.267,0.00011
5.0,0.333,0.00023
6.0,0.4,0.00034
7.0,0.467,0.00045
8.0,0.533,0.00057
9.0,0.6,0.00068
10.0,0.667,0.0008
11.0,0.733,0.00091
12.0,0.8,0.00102
13.0,0.867,0.00114
14.0,0.933,0.00125
15.0,1.0,0.00136
16.0,1.067,0.00148
17.0,1.133,0.00159
18.0,1.2,0.00171
19.0,1.267,0.00182
20.0,1.333,0.0019299999999999999
21.0,1.4,0.0020499999999999997
22.0,1.467,0.00216
23.0,1.533,0.00227
24.0,1.6,0.00239
25.0,1.667,0.0025
26.0,1.733,0.00262
27.0,1.8,0.00273
28.0,1.867,0.0028399999999999996
29.0,1.933,0.00296
30.0,2.0,0.00307
31.0,2.067,0.00318
32.0,2.133,0.0033
33.0,2.2,0.0034100000000000003
34.0,2.267,0.00352
35.0,2.333,0.00364
36.0,2.4,0.00375
37.0,2.467,0.00387
38.0,2.533,0.00398
39.0,2.6,0.00409
40.0,2.667,0.00421
41.0,2.733,0.00432
42.0,2.8,0.00443
43.0,2.867,0.00455
44.0,2.933,0.00466
45.0,3.0,0.00477
46.0,3.067,0.004889999999999999
47.0,3.133,0.005
48.0,3.2,0.00512
49.0,3.267,0.00523
50.0,3.333,0.00534
51.0,3.4,0.00546
52.0,3.467,0.00557
53.0,3.533,0.005679999999999999
54.0,3.6,0.0058
55.0,3.667,0.00591
56.0,3.733,0.006030000000000001
57.0,3.8,0.00614
58.0,3.867,0.00625
59.0,3.933,0.00637
60.0,4.0,0.0064800000000000005
61.0,4.067,0.0065899999999999995
62.0,4.133,0.00671
63.0,4.2,0.0068200000000000005
64.0,4.267,0.0069299999999999995
65.0,4.333,0.00705
66.0,4.4,0.0071600000000000006
67.0,4.467,0.00728
68.0,4.533,0.00739
69.0,4.6,0.0075
70.0,4.667,0.00762
71.0,4.733,0.007730000000000001
72.0,4.8,0.00784
73.0,4.867,0.00796
74.0,4.933,0.00807
75.0,5.0,0.00819
76.0,5.067,0.0083
77.0,5.133,0.00841
78.0,5.2,0.00853
79.0,5.267,0.00864
80.0,5.333,0.00875
81.0,5.4,0.00887
82.0,5.467,0.00898
83.0,5.533,0.009089999999999999
84.0,5.6,0.009210000000000001
85.0,5.667,0.00932
86.0,5.733,0.009439999999999999
87.0,5.8,0.009550000000000001
88.0,5.867,0.00966
89.0,5.933,0.009779999999999999
90.0,6.0,0.009890000000000001
91.0,6.067,0.01
92.0,6.133,0.010119999999999999
93.0,6.2,0.010230000000000001
94.0,6.267,0.01034
95.0,6.333,0.01046
96.0,6.4,0.01057
97.0,6.467,0.01069
98.0,6.533,0.0108
99.0,6.6,0.01091
100.0,6.667,0.01103
101.0,6.733,0.01114
102.0,6.8,0.01125
103.0,6.867,0.01137
104.0,6.933,0.01148
105.0,7.0,0.0116
106.0,7.067,0.011710000000000002
107.0,7.133,0.01182
108.0,7.2,0.01194
109.0,7.267,0.01205
110.0,7.333,0.01216
111.0,7.4,0.01228
112.0,7.467,0.01239
113.0,7.533,0.0125
114.0,7.6,0.01262
115.0,7.667,0.01273
116.0,7.733,0.01285
117.0,7.8,0.012960000000000001
118.0,7.867,0.01307
119.0,7.933,0.01319
120.0,8.0,0.013300000000000001
121.0,8.067,0.01341
122.0,8.133,0.013529999999999999
123.0,8.2,0.013640000000000001
124.0,8.267,0.01376
125.0,8.333,0.013869999999999999
126.0,8.4,0.013980000000000001
127.0,8.467,0.0141
128.0,8.533,0.01421
129.0,8.6,0.01433
130.0,8.667,0.01444
131.0,8.733,0.01455
132.0,8.8,0.01467
133.0,8.867,0.01478
134.0,8.933,0.0149
135.0,9.0,0.015009999999999999
136.0,9.067,0.01512
137.0,9.133,0.01524
138.0,9.2,0.015349999999999999
139.0,9.267,0.015460000000000002
140.0,9.333,0.01558
141.0,9.4,0.01569
142.0,9.467,0.0158
143.0,9.533,0.01592
144.0,9.6,0.016030000000000003
145.0,9.667,0.016149999999999998
146.0,9.733,0.01626
147.0,9.8,0.016370000000000003
148.0,9.867,0.016489999999999998
149.0,9.933,0.0166
150.0,10.0,0.01671
151.0,10.067,0.016829999999999998
152.0,10.133,0.01694
153.0,10.2,0.01706
154.0,10.267,0.01717
155.0,10.333,0.01728
156.0,10.4,0.0174
157.0,10.467,0.01751
158.0,10.533,0.01763
159.0,10.6,0.01774
160.0,10.667,0.01785
161.0,10.733,0.01797
162.0,10.8,0.01808
163.0,10.867,0.01819
164.0,10.933,0.01831
165.0,11.0,0.018420000000000002
166.0,11.067,0.018539999999999997
167.0,11.133,0.01865
168.0,11.2,0.01877
169.0,11.267,0.018879999999999997
170.0,11.333,0.01899
171.0,11.4,0.01911
172.0,11.467,0.019219999999999998
173.0,11.533,0.01933
174.0,11.6,0.01945
175.0,11.667,0.019559999999999998
176.0,11.733,0.01968
177.0,11.8,0.01979
178.0,11.867,0.019899999999999998
179.0,11.933,0.02002
180.0,12.0,0.02013
181.0,12.067,0.020239999999999998
182.0,12.133,0.02036
183.0,12.2,0.02047
184.0,12.267,0.02059
185.0,12.333,0.0207
186.0,12.4,0.02081
187.0,12.467,0.02093
188.0,12.533,0.02104
189.0,12.6,0.02115
190.0,12.667,0.02127
191.0,12.733,0.02138
192.0,12.8,0.02149
193.0,12.867,0.02161
194.0,12.933,0.02172
195.0,13.0,0.02184
196.0,13.067,0.02195
197.0,13.133,0.02206
198.0,13.2,0.02218
199.0,13.267,0.02229
200.0,13.333,0.02241
201.0,13.4,0.02252
202.0,13.467,0.022629999999999997
203.0,13.533,0.02275
204.0,13.6,0.02286
205.0,13.667,0.022969999999999997
206.0,13.733,0.02309
207.0,13.8,0.0232
208.0,13.867,0.023309999999999997
